"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1081;Nordjylland;2020-04-05;F;3;1;0;325;4665;1439;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-05;F;13;0;2;325;4678;1441;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-05;F;9;0;1;325;4687;1442;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-05;M;38;4;7;329;4725;1449;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-05;M;2;0;0;329;4727;1449;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-05;M;2;0;1;329;4729;1450;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-05;M;5;0;1;329;4734;1451;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-05;M;3;1;2;330;4737;1453;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-06;F;128;4;17;334;4865;1470;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-06;F;44;1;3;335;4909;1473;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-06;F;10;0;0;335;4919;1473;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-06;F;52;2;7;337;4971;1480;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-06;F;25;1;1;338;4996;1481;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-06;M;93;4;10;342;5089;1491;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-06;M;27;2;3;344;5116;1494;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-06;M;11;0;1;344;5127;1495;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-06;M;11;0;2;344;5138;1497;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-06;M;22;0;5;344;5160;1502;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-07;F;105;6;13;350;5265;1515;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-07;F;41;1;4;351;5306;1519;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-07;F;3;0;0;351;5309;1519;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-07;F;29;0;2;351;5338;1521;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-07;F;24;0;3;351;5362;1524;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-07;M;77;3;11;354;5439;1535;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-07;M;25;2;2;356;5464;1537;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-07;M;6;0;1;356;5470;1538;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-07;M;23;0;4;356;5493;1542;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-07;M;11;0;0;356;5504;1542;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-08;F;110;2;7;358;5614;1549;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-08;F;29;1;1;359;5643;1550;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-08;F;6;0;0;359;5649;1550;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-08;F;36;0;4;359;5685;1554;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-08;F;16;1;0;360;5701;1554;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-08;M;56;3;6;363;5757;1560;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-08;M;21;0;3;363;5778;1563;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-08;M;1;0;0;363;5779;1563;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-08;M;16;2;3;365;5795;1566;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-08;M;3;0;0;365;5798;1566;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-09;F;52;2;8;367;5850;1574;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-09;F;12;0;2;367;5862;1576;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-09;F;4;0;0;367;5866;1576;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-09;F;10;1;5;368;5876;1581;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-09;F;8;0;2;368;5884;1583;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-09;M;22;1;2;369;5906;1585;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-09;M;11;1;3;370;5917;1588;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-09;M;4;0;0;370;5921;1588;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-09;M;9;1;3;371;5930;1591;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-09;M;4;0;0;371;5934;1591;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-10;F;54;1;4;372;5988;1595;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-10;F;12;0;2;372;6000;1597;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-10;F;4;0;1;372;6004;1598;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-10;F;16;0;1;372;6020;1599;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-10;F;1;0;0;372;6021;1599;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-10;M;34;1;3;373;6055;1602;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-10;M;5;0;1;373;6060;1603;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-10;M;3;0;1;373;6063;1604;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-10;M;5;1;5;374;6068;1609;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-10;M;6;0;1;374;6074;1610;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-11;F;34;2;4;376;6108;1614;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-11;F;23;1;3;377;6131;1617;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-11;F;2;0;1;377;6133;1618;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-11;F;8;1;4;378;6141;1622;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-11;F;8;0;1;378;6149;1623;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-11;M;40;3;8;381;6189;1631;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-11;M;11;2;4;383;6200;1635;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-11;M;7;0;2;383;6207;1637;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-11;M;6;1;3;384;6213;1640;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-12;F;64;3;5;387;6277;1645;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-12;F;13;2;2;389;6290;1647;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-12;F;5;0;1;389;6295;1648;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-12;F;17;0;4;389;6312;1652;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-12;F;7;0;1;389;6319;1653;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-12;M;31;1;3;390;6350;1656;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-12;M;8;0;1;390;6358;1657;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-12;M;3;0;2;390;6361;1659;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-12;M;2;0;0;390;6363;1659;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-12;M;6;0;1;390;6369;1660;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-13;F;57;3;5;393;6426;1665;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-13;F;20;0;2;393;6446;1667;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-13;F;4;0;0;393;6450;1667;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-13;F;11;1;3;394;6461;1670;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-13;F;4;0;1;394;6465;1671;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-13;M;39;4;12;398;6504;1683;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-13;M;11;0;1;398;6515;1684;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-13;M;1;0;0;398;6516;1684;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-13;M;7;1;5;399;6523;1689;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-13;M;2;0;1;399;6525;1690;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-14;F;88;5;11;404;6613;1701;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-14;F;30;0;3;404;6643;1704;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-14;F;2;0;0;404;6645;1704;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-14;F;35;0;2;404;6680;1706;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-14;F;17;1;2;405;6697;1708;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-14;M;46;1;6;406;6743;1714;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-14;M;16;3;4;409;6759;1718;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-14;M;16;1;2;410;6775;1720;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-14;M;8;0;0;410;6783;1720;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-15;F;79;5;4;415;6862;1724;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-15;F;17;1;1;416;6879;1725;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-15;F;4;0;0;416;6883;1725;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-15;F;20;0;5;416;6903;1730;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-15;F;8;0;1;416;6911;1731;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-15;M;40;2;3;418;6951;1734;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-15;M;10;1;2;419;6961;1736;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-15;M;4;0;0;419;6965;1736;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-15;M;10;2;5;421;6975;1741;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-15;M;6;0;1;421;6981;1742;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-16;F;53;1;5;422;7034;1747;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-16;F;26;0;2;422;7060;1749;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-16;F;4;0;0;422;7064;1749;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-16;F;16;2;5;424;7080;1754;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-16;F;8;0;1;424;7088;1755;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-16;M;37;2;8;426;7125;1763;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-16;M;16;1;2;427;7141;1765;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-16;M;1;0;0;427;7142;1765;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-16;M;8;0;0;427;7150;1765;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-16;M;9;0;1;427;7159;1766;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-17;F;51;1;5;428;7210;1771;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-17;F;18;1;1;429;7228;1772;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-17;F;2;0;0;429;7230;1772;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-17;F;29;2;5;431;7259;1777;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-17;F;8;0;2;431;7267;1779;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-17;M;37;3;7;434;7304;1786;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-17;M;5;0;0;434;7309;1786;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-17;M;2;1;0;435;7311;1786;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-17;M;14;1;4;436;7325;1790;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-17;M;2;0;0;436;7327;1790;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-18;F;37;1;3;437;7364;1793;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-18;F;13;0;3;437;7377;1796;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-18;F;2;0;1;437;7379;1797;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-18;F;15;1;2;438;7394;1799;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-18;M;23;3;5;441;7417;1804;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-18;M;4;0;0;441;7421;1804;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-18;M;7;2;3;443;7428;1807;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-18;M;3;0;0;443;7431;1807;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-19;F;37;1;7;444;7468;1814;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-19;F;8;0;2;444;7476;1816;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-19;F;19;0;3;444;7495;1819;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-19;F;3;0;0;444;7498;1819;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-19;M;24;1;9;445;7522;1828;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-19;M;7;0;1;445;7529;1829;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-19;M;2;0;0;445;7531;1829;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-19;M;10;3;7;448;7541;1836;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-19;M;1;0;0;448;7542;1836;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-20;F;89;5;7;453;7631;1843;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-20;F;15;0;1;453;7646;1844;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-20;F;5;0;0;453;7651;1844;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-20;F;26;1;4;454;7677;1848;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-20;F;3;0;0;454;7680;1848;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-20;M;50;3;10;457;7730;1858;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-20;M;11;1;2;458;7741;1860;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-20;M;1;0;0;458;7742;1860;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-20;M;10;1;4;459;7752;1864;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-20;M;3;2;2;461;7755;1866;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-21;F;66;3;10;464;7821;1876;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-21;F;10;0;0;464;7831;1876;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-21;F;4;1;0;465;7835;1876;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-21;F;31;1;5;466;7866;1881;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-21;F;7;0;1;466;7873;1882;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-21;M;54;5;6;471;7927;1888;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-21;M;8;1;2;472;7935;1890;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-21;M;1;0;0;472;7936;1890;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-21;M;15;1;7;473;7951;1897;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-21;M;5;0;0;473;7956;1897;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-22;F;87;3;9;476;8043;1906;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-22;F;17;0;1;476;8060;1907;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-22;F;5;0;0;476;8065;1907;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-22;F;22;2;3;478;8087;1910;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-22;F;1;0;0;478;8088;1910;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-22;M;66;6;9;484;8154;1919;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-22;M;15;1;4;485;8169;1923;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-22;M;12;1;3;486;8181;1926;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-22;M;1;0;0;486;8182;1926;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-23;F;89;4;9;490;8271;1935;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-23;F;22;1;1;491;8293;1936;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-23;F;2;0;0;491;8295;1936;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-23;F;30;1;4;492;8325;1940;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-23;F;4;0;0;492;8329;1940;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-23;M;49;1;6;493;8378;1946;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-23;M;10;0;1;493;8388;1947;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-23;M;1;0;0;493;8389;1947;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-23;M;20;0;5;493;8409;1952;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-23;M;4;0;0;493;8413;1952;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-24;F;61;2;5;495;8474;1957;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-24;F;19;1;1;496;8493;1958;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-24;F;23;2;4;498;8516;1962;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-24;F;2;0;0;498;8518;1962;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-24;M;34;1;3;499;8552;1965;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-24;M;8;1;0;500;8560;1965;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-24;M;2;0;0;500;8562;1965;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-24;M;12;1;3;501;8574;1968;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-24;M;3;0;0;501;8577;1968;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-25;F;38;1;5;502;8615;1973;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-25;F;22;1;0;503;8637;1973;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-25;F;4;0;1;503;8641;1974;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-25;F;14;1;4;504;8655;1978;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-25;F;3;0;0;504;8658;1978;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-25;M;31;2;6;506;8689;1984;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-25;M;7;0;1;506;8696;1985;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-25;M;1;0;0;506;8697;1985;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-25;M;9;2;2;508;8706;1987;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-25;M;5;0;0;508;8711;1987;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-26;F;42;1;10;509;8753;1997;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-26;F;10;0;0;509;8763;1997;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-26;F;4;0;0;509;8767;1997;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-26;F;13;0;2;509;8780;1999;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-26;F;4;0;0;509;8784;1999;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-26;M;33;3;5;512;8817;2004;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-26;M;5;0;2;512;8822;2006;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-26;M;5;1;1;513;8827;2007;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-26;M;3;0;0;513;8830;2007;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-27;F;70;1;2;514;8900;2009;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-27;F;9;0;1;514;8909;2010;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-27;F;3;0;0;514;8912;2010;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-27;F;36;4;5;518;8948;2015;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-27;F;1;0;0;518;8949;2015;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-27;M;59;2;6;520;9008;2021;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-27;M;9;0;2;520;9017;2023;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-27;M;2;0;0;520;9019;2023;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-27;M;25;5;5;525;9044;2028;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-27;M;3;0;0;525;9047;2028;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-28;F;51;2;5;527;9098;2033;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-28;F;17;0;0;527;9115;2033;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-28;F;22;0;0;527;9137;2033;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-28;M;32;0;3;527;9169;2036;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-28;M;7;0;0;527;9176;2036;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-28;M;7;0;0;527;9183;2036;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-29;F;50;2;5;529;9233;2041;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-29;F;10;1;1;530;9243;2042;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-29;F;1;0;0;530;9244;2042;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-29;F;16;0;1;530;9260;2043;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-29;F;4;0;0;530;9264;2043;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-29;M;42;4;11;534;9306;2054;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-29;M;7;0;0;534;9313;2054;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-29;M;2;0;0;534;9315;2054;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-29;M;5;1;2;535;9320;2056;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-29;M;2;0;0;535;9322;2056;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-30;F;62;0;5;535;9384;2061;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-30;F;6;0;1;535;9390;2062;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-30;F;3;0;0;535;9393;2062;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-30;F;23;0;1;535;9416;2063;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-30;F;1;0;0;535;9417;2063;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-04-30;M;33;0;4;535;9450;2067;2025-04-15T10:05:53.257
1082;Midtjylland;2020-04-30;M;7;0;0;535;9457;2067;2025-04-15T10:05:53.257
1081;Nordjylland;2020-04-30;M;2;0;1;535;9459;2068;2025-04-15T10:05:53.257
1085;Sjælland;2020-04-30;M;8;0;0;535;9467;2068;2025-04-15T10:05:53.257
1083;Syddanmark;2020-04-30;M;1;0;0;535;9468;2068;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-05-01;F;58;2;3;537;9526;2071;2025-04-15T10:05:53.257
1082;Midtjylland;2020-05-01;F;5;0;0;537;9531;2071;2025-04-15T10:05:53.257
1081;Nordjylland;2020-05-01;F;10;0;0;537;9541;2071;2025-04-15T10:05:53.257
1085;Sjælland;2020-05-01;F;15;1;1;538;9556;2072;2025-04-15T10:05:53.257
1083;Syddanmark;2020-05-01;F;2;0;0;538;9558;2072;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-05-01;M;25;0;2;538;9583;2074;2025-04-15T10:05:53.257
1082;Midtjylland;2020-05-01;M;11;0;1;538;9594;2075;2025-04-15T10:05:53.257
1081;Nordjylland;2020-05-01;M;9;0;0;538;9603;2075;2025-04-15T10:05:53.257
1085;Sjælland;2020-05-01;M;10;1;2;539;9613;2077;2025-04-15T10:05:53.257
1083;Syddanmark;2020-05-01;M;3;0;1;539;9616;2078;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-05-02;F;31;0;2;539;9647;2080;2025-04-15T10:05:53.257
1082;Midtjylland;2020-05-02;F;12;0;3;539;9659;2083;2025-04-15T10:05:53.257
1081;Nordjylland;2020-05-02;F;1;0;0;539;9660;2083;2025-04-15T10:05:53.257
1085;Sjælland;2020-05-02;F;17;0;1;539;9677;2084;2025-04-15T10:05:53.257
1083;Syddanmark;2020-05-02;F;4;0;0;539;9681;2084;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-05-02;M;27;1;4;540;9708;2088;2025-04-15T10:05:53.257
1082;Midtjylland;2020-05-02;M;8;0;1;540;9716;2089;2025-04-15T10:05:53.257
1081;Nordjylland;2020-05-02;M;1;0;0;540;9717;2089;2025-04-15T10:05:53.257
1085;Sjælland;2020-05-02;M;12;1;1;541;9729;2090;2025-04-15T10:05:53.257
1083;Syddanmark;2020-05-02;M;2;0;0;541;9731;2090;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-05-03;F;33;0;6;541;9764;2096;2025-04-15T10:05:53.257
1082;Midtjylland;2020-05-03;F;4;0;1;541;9768;2097;2025-04-15T10:05:53.257
1081;Nordjylland;2020-05-03;F;1;0;0;541;9769;2097;2025-04-15T10:05:53.257
1085;Sjælland;2020-05-03;F;6;0;2;541;9775;2099;2025-04-15T10:05:53.257
1083;Syddanmark;2020-05-03;F;4;0;1;541;9779;2100;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-05-03;M;17;2;2;543;9796;2102;2025-04-15T10:05:53.257
1082;Midtjylland;2020-05-03;M;6;0;1;543;9802;2103;2025-04-15T10:05:53.257
1081;Nordjylland;2020-05-03;M;1;0;0;543;9803;2103;2025-04-15T10:05:53.257
1085;Sjælland;2020-05-03;M;5;1;3;544;9808;2106;2025-04-15T10:05:53.257
1083;Syddanmark;2020-05-03;M;1;0;0;544;9809;2106;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-05-04;F;50;0;3;544;9859;2109;2025-04-15T10:05:53.257
1082;Midtjylland;2020-05-04;F;5;0;1;544;9864;2110;2025-04-15T10:05:53.257
1085;Sjælland;2020-05-04;F;21;1;2;545;9885;2112;2025-04-15T10:05:53.257
1083;Syddanmark;2020-05-04;F;3;0;0;545;9888;2112;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-05-04;M;29;0;2;545;9917;2114;2025-04-15T10:05:53.257
1082;Midtjylland;2020-05-04;M;3;0;1;545;9920;2115;2025-04-15T10:05:53.257
1085;Sjælland;2020-05-04;M;8;0;2;545;9928;2117;2025-04-15T10:05:53.257
1083;Syddanmark;2020-05-04;M;1;0;0;545;9929;2117;2025-04-15T10:05:53.257
1084;Hovedstaden;2020-05-05;F;32;1;4;546;9961;2121;2025-04-15T10:05:53.257
1082;Midtjylland;2020-05-05;F;5;0;0;546;9966;2121;2025-04-15T10:05:53.257
1081;Nordjylland;2020-05-05;F;2;0;0;546;9968;2121;2025-04-15T10:05:53.257
1085;Sjælland;2020-05-05;F;20;2;3;548;9988;2124;2025-04-15T10:05:53.257
1083;Syddanmark;2020-05-05;F;4;0;0;548;9992;2124;2025-04-15T10:05:53.257
