"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1085;Sjælland;2020-04-05;F;13;0;2;325;4677;1441;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-05;F;9;0;1;325;4686;1442;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-05;M;38;4;7;329;4724;1449;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-05;M;2;0;0;329;4726;1449;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-05;M;2;0;1;329;4728;1450;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-05;M;5;0;1;329;4733;1451;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-05;M;3;1;2;330;4736;1453;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-06;F;128;4;17;334;4864;1470;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-06;F;44;1;3;335;4908;1473;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-06;F;10;0;0;335;4918;1473;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-06;F;52;2;7;337;4970;1480;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-06;F;25;1;1;338;4995;1481;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-06;M;93;4;10;342;5088;1491;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-06;M;27;2;3;344;5115;1494;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-06;M;11;0;1;344;5126;1495;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-06;M;11;0;2;344;5137;1497;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-06;M;22;0;5;344;5159;1502;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-07;F;105;6;13;350;5264;1515;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-07;F;41;1;4;351;5305;1519;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-07;F;3;0;0;351;5308;1519;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-07;F;29;0;2;351;5337;1521;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-07;F;24;0;3;351;5361;1524;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-07;M;77;3;11;354;5438;1535;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-07;M;25;2;2;356;5463;1537;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-07;M;6;0;1;356;5469;1538;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-07;M;23;0;4;356;5492;1542;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-07;M;11;0;0;356;5503;1542;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-08;F;110;2;7;358;5613;1549;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-08;F;29;1;1;359;5642;1550;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-08;F;6;0;0;359;5648;1550;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-08;F;36;0;4;359;5684;1554;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-08;F;16;1;0;360;5700;1554;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-08;M;56;3;6;363;5756;1560;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-08;M;21;0;3;363;5777;1563;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-08;M;1;0;0;363;5778;1563;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-08;M;16;2;3;365;5794;1566;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-08;M;3;0;0;365;5797;1566;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-09;F;52;2;8;367;5849;1574;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-09;F;12;0;2;367;5861;1576;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-09;F;4;0;0;367;5865;1576;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-09;F;10;1;5;368;5875;1581;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-09;F;8;0;2;368;5883;1583;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-09;M;22;1;2;369;5905;1585;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-09;M;11;1;3;370;5916;1588;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-09;M;4;0;0;370;5920;1588;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-09;M;9;1;3;371;5929;1591;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-09;M;4;0;0;371;5933;1591;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-10;F;54;1;4;372;5987;1595;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-10;F;12;0;2;372;5999;1597;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-10;F;4;0;1;372;6003;1598;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-10;F;16;0;1;372;6019;1599;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-10;F;1;0;0;372;6020;1599;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-10;M;34;1;3;373;6054;1602;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-10;M;5;0;1;373;6059;1603;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-10;M;3;0;1;373;6062;1604;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-10;M;5;1;5;374;6067;1609;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-10;M;6;0;1;374;6073;1610;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-11;F;34;2;4;376;6107;1614;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-11;F;23;1;3;377;6130;1617;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-11;F;2;0;1;377;6132;1618;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-11;F;8;1;4;378;6140;1622;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-11;F;8;0;1;378;6148;1623;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-11;M;40;3;8;381;6188;1631;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-11;M;11;2;4;383;6199;1635;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-11;M;7;0;2;383;6206;1637;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-11;M;6;1;3;384;6212;1640;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-12;F;64;3;5;387;6276;1645;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-12;F;13;2;2;389;6289;1647;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-12;F;5;0;1;389;6294;1648;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-12;F;17;0;4;389;6311;1652;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-12;F;7;0;1;389;6318;1653;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-12;M;31;1;3;390;6349;1656;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-12;M;8;0;1;390;6357;1657;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-12;M;3;0;2;390;6360;1659;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-12;M;2;0;0;390;6362;1659;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-12;M;6;0;1;390;6368;1660;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-13;F;57;3;5;393;6425;1665;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-13;F;20;0;2;393;6445;1667;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-13;F;4;0;0;393;6449;1667;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-13;F;11;1;3;394;6460;1670;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-13;F;4;0;1;394;6464;1671;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-13;M;39;4;12;398;6503;1683;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-13;M;11;0;1;398;6514;1684;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-13;M;1;0;0;398;6515;1684;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-13;M;7;1;5;399;6522;1689;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-13;M;2;0;1;399;6524;1690;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-14;F;88;5;11;404;6612;1701;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-14;F;30;0;3;404;6642;1704;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-14;F;2;0;0;404;6644;1704;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-14;F;35;0;2;404;6679;1706;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-14;F;17;1;2;405;6696;1708;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-14;M;46;1;6;406;6742;1714;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-14;M;16;3;4;409;6758;1718;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-14;M;16;1;2;410;6774;1720;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-14;M;8;0;0;410;6782;1720;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-15;F;79;5;4;415;6861;1724;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-15;F;17;1;1;416;6878;1725;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-15;F;4;0;0;416;6882;1725;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-15;F;20;0;5;416;6902;1730;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-15;F;8;0;1;416;6910;1731;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-15;M;40;2;3;418;6950;1734;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-15;M;10;1;2;419;6960;1736;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-15;M;4;0;0;419;6964;1736;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-15;M;10;2;5;421;6974;1741;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-15;M;6;0;1;421;6980;1742;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-16;F;53;1;5;422;7033;1747;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-16;F;26;0;2;422;7059;1749;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-16;F;4;0;0;422;7063;1749;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-16;F;16;2;5;424;7079;1754;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-16;F;8;0;1;424;7087;1755;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-16;M;37;2;8;426;7124;1763;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-16;M;16;1;2;427;7140;1765;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-16;M;1;0;0;427;7141;1765;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-16;M;8;0;0;427;7149;1765;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-16;M;9;0;1;427;7158;1766;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-17;F;51;1;5;428;7209;1771;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-17;F;18;1;1;429;7227;1772;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-17;F;2;0;0;429;7229;1772;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-17;F;29;2;5;431;7258;1777;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-17;F;8;0;2;431;7266;1779;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-17;M;37;3;7;434;7303;1786;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-17;M;5;0;0;434;7308;1786;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-17;M;2;1;0;435;7310;1786;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-17;M;14;1;4;436;7324;1790;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-17;M;2;0;0;436;7326;1790;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-18;F;37;1;3;437;7363;1793;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-18;F;13;0;3;437;7376;1796;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-18;F;2;0;1;437;7378;1797;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-18;F;15;1;2;438;7393;1799;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-18;M;23;3;5;441;7416;1804;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-18;M;4;0;0;441;7420;1804;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-18;M;7;2;3;443;7427;1807;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-18;M;3;0;0;443;7430;1807;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-19;F;37;1;7;444;7467;1814;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-19;F;8;0;2;444;7475;1816;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-19;F;19;0;3;444;7494;1819;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-19;F;3;0;0;444;7497;1819;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-19;M;24;1;9;445;7521;1828;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-19;M;7;0;1;445;7528;1829;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-19;M;2;0;0;445;7530;1829;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-19;M;10;3;7;448;7540;1836;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-19;M;1;0;0;448;7541;1836;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-20;F;89;5;7;453;7630;1843;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-20;F;15;0;1;453;7645;1844;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-20;F;5;0;0;453;7650;1844;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-20;F;26;1;4;454;7676;1848;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-20;F;3;0;0;454;7679;1848;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-20;M;50;3;10;457;7729;1858;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-20;M;11;1;2;458;7740;1860;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-20;M;1;0;0;458;7741;1860;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-20;M;10;1;4;459;7751;1864;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-20;M;3;2;2;461;7754;1866;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-21;F;66;3;10;464;7820;1876;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-21;F;10;0;0;464;7830;1876;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-21;F;4;1;0;465;7834;1876;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-21;F;31;1;5;466;7865;1881;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-21;F;7;0;1;466;7872;1882;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-21;M;54;5;6;471;7926;1888;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-21;M;8;1;2;472;7934;1890;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-21;M;1;0;0;472;7935;1890;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-21;M;15;1;7;473;7950;1897;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-21;M;5;0;0;473;7955;1897;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-22;F;87;3;9;476;8042;1906;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-22;F;17;0;1;476;8059;1907;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-22;F;5;0;0;476;8064;1907;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-22;F;22;2;3;478;8086;1910;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-22;F;1;0;0;478;8087;1910;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-22;M;66;6;9;484;8153;1919;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-22;M;15;1;4;485;8168;1923;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-22;M;12;1;3;486;8180;1926;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-22;M;1;0;0;486;8181;1926;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-23;F;89;4;9;490;8270;1935;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-23;F;22;1;1;491;8292;1936;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-23;F;2;0;0;491;8294;1936;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-23;F;30;1;4;492;8324;1940;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-23;F;4;0;0;492;8328;1940;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-23;M;49;1;6;493;8377;1946;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-23;M;10;0;1;493;8387;1947;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-23;M;1;0;0;493;8388;1947;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-23;M;20;0;5;493;8408;1952;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-23;M;4;0;0;493;8412;1952;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-24;F;61;2;5;495;8473;1957;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-24;F;19;1;1;496;8492;1958;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-24;F;23;2;4;498;8515;1962;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-24;F;2;0;0;498;8517;1962;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-24;M;34;1;3;499;8551;1965;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-24;M;8;1;0;500;8559;1965;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-24;M;2;0;0;500;8561;1965;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-24;M;12;1;3;501;8573;1968;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-24;M;3;0;0;501;8576;1968;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-25;F;38;1;5;502;8614;1973;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-25;F;22;1;0;503;8636;1973;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-25;F;4;0;1;503;8640;1974;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-25;F;14;1;4;504;8654;1978;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-25;F;3;0;0;504;8657;1978;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-25;M;31;2;6;506;8688;1984;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-25;M;7;0;1;506;8695;1985;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-25;M;1;0;0;506;8696;1985;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-25;M;9;2;2;508;8705;1987;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-25;M;5;0;0;508;8710;1987;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-26;F;42;1;10;509;8752;1997;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-26;F;10;0;0;509;8762;1997;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-26;F;4;0;0;509;8766;1997;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-26;F;13;0;2;509;8779;1999;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-26;F;4;0;0;509;8783;1999;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-26;M;33;3;5;512;8816;2004;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-26;M;5;0;2;512;8821;2006;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-26;M;5;1;1;513;8826;2007;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-26;M;3;0;0;513;8829;2007;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-27;F;70;1;2;514;8899;2009;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-27;F;9;0;1;514;8908;2010;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-27;F;3;0;0;514;8911;2010;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-27;F;36;4;5;518;8947;2015;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-27;F;1;0;0;518;8948;2015;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-27;M;59;2;6;520;9007;2021;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-27;M;9;0;2;520;9016;2023;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-27;M;2;0;0;520;9018;2023;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-27;M;25;5;5;525;9043;2028;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-27;M;3;0;0;525;9046;2028;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-28;F;51;2;5;527;9097;2033;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-28;F;17;0;0;527;9114;2033;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-28;F;22;0;0;527;9136;2033;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-28;M;32;0;3;527;9168;2036;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-28;M;7;0;0;527;9175;2036;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-28;M;7;0;0;527;9182;2036;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-29;F;50;2;5;529;9232;2041;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-29;F;10;1;1;530;9242;2042;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-29;F;1;0;0;530;9243;2042;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-29;F;16;0;1;530;9259;2043;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-29;F;4;0;0;530;9263;2043;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-29;M;42;4;11;534;9305;2054;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-29;M;7;0;0;534;9312;2054;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-29;M;2;0;0;534;9314;2054;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-29;M;5;1;2;535;9319;2056;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-29;M;2;0;0;535;9321;2056;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-30;F;62;0;5;535;9383;2061;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-30;F;6;0;1;535;9389;2062;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-30;F;3;0;0;535;9392;2062;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-30;F;23;0;1;535;9415;2063;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-30;F;1;0;0;535;9416;2063;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-04-30;M;33;0;4;535;9449;2067;2025-04-29T10:09:28.073
1082;Midtjylland;2020-04-30;M;7;0;0;535;9456;2067;2025-04-29T10:09:28.073
1081;Nordjylland;2020-04-30;M;2;0;1;535;9458;2068;2025-04-29T10:09:28.073
1085;Sjælland;2020-04-30;M;8;0;0;535;9466;2068;2025-04-29T10:09:28.073
1083;Syddanmark;2020-04-30;M;1;0;0;535;9467;2068;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-05-01;F;58;2;3;537;9525;2071;2025-04-29T10:09:28.073
1082;Midtjylland;2020-05-01;F;5;0;0;537;9530;2071;2025-04-29T10:09:28.073
1081;Nordjylland;2020-05-01;F;10;0;0;537;9540;2071;2025-04-29T10:09:28.073
1085;Sjælland;2020-05-01;F;15;1;1;538;9555;2072;2025-04-29T10:09:28.073
1083;Syddanmark;2020-05-01;F;2;0;0;538;9557;2072;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-05-01;M;25;0;2;538;9582;2074;2025-04-29T10:09:28.073
1082;Midtjylland;2020-05-01;M;11;0;1;538;9593;2075;2025-04-29T10:09:28.073
1081;Nordjylland;2020-05-01;M;9;0;0;538;9602;2075;2025-04-29T10:09:28.073
1085;Sjælland;2020-05-01;M;10;1;2;539;9612;2077;2025-04-29T10:09:28.073
1083;Syddanmark;2020-05-01;M;3;0;1;539;9615;2078;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-05-02;F;31;0;2;539;9646;2080;2025-04-29T10:09:28.073
1082;Midtjylland;2020-05-02;F;12;0;3;539;9658;2083;2025-04-29T10:09:28.073
1081;Nordjylland;2020-05-02;F;1;0;0;539;9659;2083;2025-04-29T10:09:28.073
1085;Sjælland;2020-05-02;F;17;0;1;539;9676;2084;2025-04-29T10:09:28.073
1083;Syddanmark;2020-05-02;F;4;0;0;539;9680;2084;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-05-02;M;27;1;4;540;9707;2088;2025-04-29T10:09:28.073
1082;Midtjylland;2020-05-02;M;8;0;1;540;9715;2089;2025-04-29T10:09:28.073
1081;Nordjylland;2020-05-02;M;1;0;0;540;9716;2089;2025-04-29T10:09:28.073
1085;Sjælland;2020-05-02;M;12;1;1;541;9728;2090;2025-04-29T10:09:28.073
1083;Syddanmark;2020-05-02;M;2;0;0;541;9730;2090;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-05-03;F;33;0;6;541;9763;2096;2025-04-29T10:09:28.073
1082;Midtjylland;2020-05-03;F;4;0;1;541;9767;2097;2025-04-29T10:09:28.073
1081;Nordjylland;2020-05-03;F;1;0;0;541;9768;2097;2025-04-29T10:09:28.073
1085;Sjælland;2020-05-03;F;6;0;2;541;9774;2099;2025-04-29T10:09:28.073
1083;Syddanmark;2020-05-03;F;4;0;1;541;9778;2100;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-05-03;M;17;2;2;543;9795;2102;2025-04-29T10:09:28.073
1082;Midtjylland;2020-05-03;M;6;0;1;543;9801;2103;2025-04-29T10:09:28.073
1081;Nordjylland;2020-05-03;M;1;0;0;543;9802;2103;2025-04-29T10:09:28.073
1085;Sjælland;2020-05-03;M;5;1;3;544;9807;2106;2025-04-29T10:09:28.073
1083;Syddanmark;2020-05-03;M;1;0;0;544;9808;2106;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-05-04;F;50;0;3;544;9858;2109;2025-04-29T10:09:28.073
1082;Midtjylland;2020-05-04;F;5;0;1;544;9863;2110;2025-04-29T10:09:28.073
1085;Sjælland;2020-05-04;F;21;1;2;545;9884;2112;2025-04-29T10:09:28.073
1083;Syddanmark;2020-05-04;F;3;0;0;545;9887;2112;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-05-04;M;29;0;2;545;9916;2114;2025-04-29T10:09:28.073
1082;Midtjylland;2020-05-04;M;3;0;1;545;9919;2115;2025-04-29T10:09:28.073
1085;Sjælland;2020-05-04;M;8;0;2;545;9927;2117;2025-04-29T10:09:28.073
1083;Syddanmark;2020-05-04;M;1;0;0;545;9928;2117;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-05-05;F;32;1;4;546;9960;2121;2025-04-29T10:09:28.073
1082;Midtjylland;2020-05-05;F;5;0;0;546;9965;2121;2025-04-29T10:09:28.073
1081;Nordjylland;2020-05-05;F;2;0;0;546;9967;2121;2025-04-29T10:09:28.073
1085;Sjælland;2020-05-05;F;20;2;3;548;9987;2124;2025-04-29T10:09:28.073
1083;Syddanmark;2020-05-05;F;4;0;0;548;9991;2124;2025-04-29T10:09:28.073
1084;Hovedstaden;2020-05-05;M;40;2;4;550;10031;2128;2025-04-29T10:09:28.073
