"Dato";"Sidste opdatering";"Sygdom";"Sæson";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal førstegangstestede personer";"Antal tests";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Incidens";"Testrate";"Indlæggelsesrate";"timestamp_2026-01-06T11:25:03.004"
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;01. 0-5 måneder;K;3078;78;81;38;30;0;0,49;1234,57;2534,11;974,66;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;01. 0-5 måneder;M;3231;91;96;48;40;0;0,53;1485,61;2816,47;1238,01;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;02. 6-11 måneder;Alle;6423;62;67;25;12;0;0,40;389,23;965,28;186,83;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;02. 6-11 måneder;K;3143;26;29;10;5;0;0,38;318,17;827,24;159,08;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;02. 6-11 måneder;M;3280;36;38;15;7;0;0,42;457,32;1097,56;213,41;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;03. 1 år;Alle;12377;99;107;29;15;0;0,29;234,31;799,87;121,19;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;03. 1 år;K;5981;44;49;16;8;0;0,36;267,51;735,66;133,76;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;03. 1 år;M;6396;55;58;13;7;0;0,24;203,25;859,91;109,44;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;04. 2 år;Alle;12407;23;26;8;3;0;0,35;64,48;185,38;24,18;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;04. 2 år;K;6024;7;7;3;2;0;0,43;49,80;116,20;33,20;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;04. 2 år;M;6383;16;19;5;1;0;0,31;78,33;250,67;15,67;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;05. 3-5 år;Alle;39880;64;79;11;0;0;0,17;27,58;160,48;0,00;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;05. 3-5 år;K;19383;27;36;5;0;0;0,19;25,80;139,30;0,00;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;05. 3-5 år;M;20497;37;43;6;0;0;0,16;29,27;180,51;0,00;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;06. 6-14 år;Alle;133697;58;80;5;1;0;0,09;3,74;43,38;0,75;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;06. 6-14 år;K;65425;21;26;4;1;0;0,19;6,11;32,10;1,53;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;06. 6-14 år;M;68272;37;54;1;0;0;0,03;1,46;54,19;0,00;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;07. 15-44 år;Alle;435730;109;131;9;2;0;0,08;2,07;25,02;0,46;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;07. 15-44 år;K;213303;69;77;4;1;0;0,06;1,88;32,35;0,47;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;07. 15-44 år;M;222427;40;54;5;1;0;0,13;2,25;17,98;0,45;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;08. 45-64 år;Alle;324230;188;246;11;5;1;0,06;3,39;57,98;1,54;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;08. 45-64 år;K;162453;99;127;5;1;0;0,05;3,08;60,94;0,62;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;08. 45-64 år;M;161777;89;119;6;4;1;0,07;3,71;55,01;2,47;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;09. 65-74 år;Alle;126153;136;201;13;7;1;0,10;10,30;107,81;5,55;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;09. 65-74 år;K;65851;52;78;7;3;1;0,13;10,63;78,97;4,56;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;09. 65-74 år;M;60302;84;123;6;4;0;0,07;9,95;139,30;6,63;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;10. 75-84 år;Alle;50838;72;104;2;1;0;0,03;3,93;141,63;1,97;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;10. 75-84 år;K;29337;37;52;2;1;0;0,05;6,82;126,12;3,41;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;10. 75-84 år;M;21501;35;52;0;0;0;0,00;0,00;162,78;0,00;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;11. 85+ år;Alle;7877;20;27;2;0;0;0,10;25,39;253,90;0,00;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;11. 85+ år;K;5635;11;16;1;0;0;0,09;17,75;195,21;0,00;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;11. 85+ år;M;2242;9;11;1;0;0;0,11;44,60;401,43;0,00;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;Alle;Alle;1155921;1000;1245;201;116;2;0,20;17,39;86,51;10,04;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;Alle;K;579613;471;578;95;52;1;0,20;16,39;81,26;8,97;
2026-01-06;2025-12-30;RSV;2015/2016;1083;Syddanmark;Alle;M;576308;529;667;106;64;1;0,20;18,39;91,79;11,11;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;01. 0-5 måneder;Alle;30282;2435;2732;999;686;0;0,41;3298,99;8041,08;2265,37;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;01. 0-5 måneder;K;14750;1077;953;456;299;0;0,42;3091,53;7301,69;2027,12;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;01. 0-5 måneder;M;15532;1358;1171;543;387;0;0,40;3496,01;8743,24;2491,63;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;02. 6-11 måneder;Alle;33138;873;1030;342;177;1;0,39;1032,05;2634,44;534,13;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;02. 6-11 måneder;K;15967;378;347;163;69;1;0,43;1020,86;2367,38;432,14;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;02. 6-11 måneder;M;17171;495;459;179;108;0;0,36;1042,46;2882,77;628,97;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;03. 1 år;Alle;61180;1122;1327;398;221;1;0,35;650,54;1833,93;361,23;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;03. 1 år;K;29774;461;433;173;97;0;0,38;581,04;1548,33;325,79;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;03. 1 år;M;31406;661;614;225;124;1;0,34;716,42;2104,69;394,83;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;04. 2 år;Alle;59556;389;476;118;44;0;0,30;198,13;653,17;73,88;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;04. 2 år;K;28947;191;198;60;19;0;0,31;207,28;659,83;65,64;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;04. 2 år;M;30609;198;202;58;25;0;0,29;189,49;646,87;81,68;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;05. 3-5 år;Alle;181981;616;806;85;27;0;0,14;46,71;338,50;14,84;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;05. 3-5 år;K;88782;312;355;46;15;0;0,15;51,81;351,42;16,90;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;05. 3-5 år;M;93199;304;316;39;12;0;0,13;41,85;326,18;12,88;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;06. 6-14 år;Alle;615855;909;1057;59;18;1;0,06;9,58;147,60;2,92;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;06. 6-14 år;K;300489;429;397;24;8;0;0,06;7,99;142,77;2,66;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;06. 6-14 år;M;315366;480;439;35;10;1;0,07;11,10;152,20;3,17;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;07. 15-44 år;Alle;2235655;3454;3799;124;49;3;0,04;5,55;154,50;2,19;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;07. 15-44 år;K;1107247;2046;1613;74;24;2;0,04;6,68;184,78;2,17;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;07. 15-44 år;M;1128408;1408;1067;50;25;1;0,04;4,43;124,78;2,22;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;08. 45-64 år;Alle;1481617;3360;3911;189;107;4;0,06;12,76;226,78;7,22;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;08. 45-64 år;K;745343;1759;1882;107;56;2;0,06;14,36;236,00;7,51;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;08. 45-64 år;M;736274;1601;1756;82;51;2;0,05;11,14;217,45;6,93;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;09. 65-74 år;Alle;579600;2523;3108;151;109;5;0,06;26,05;435,30;18,81;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;09. 65-74 år;K;305242;1267;1453;77;50;2;0,06;25,23;415,08;16,38;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;09. 65-74 år;M;274358;1256;1545;74;59;3;0,06;26,97;457,80;21,50;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;10. 75-84 år;Alle;245532;1909;2269;127;108;16;0,07;51,72;777,50;43,99;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;10. 75-84 år;K;141132;913;1059;68;55;8;0,07;48,18;646,91;38,97;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;10. 75-84 år;M;104400;996;1149;59;53;8;0,06;56,51;954,02;50,77;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;11. 85+ år;Alle;43372;911;1035;62;58;12;0,07;142,95;2100,43;133,73;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;11. 85+ år;K;30598;514;559;40;36;9;0,08;130,73;1679,85;117,65;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;11. 85+ år;M;12774;397;453;22;22;3;0,06;172,22;3107,88;172,22;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;Alle;Alle;5567768;18501;21550;2654;1604;43;0,14;47,67;332,29;28,81;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;Alle;K;2808271;9347;9249;1288;728;24;0,14;45,86;332,84;25,92;
2026-01-06;2025-12-30;RSV;2016/2017;9999;Alle;Alle;M;2759497;9154;9171;1366;876;19;0,15;49,50;331,73;31,74;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;01. 0-5 måneder;Alle;9935;1106;1238;464;283;0;0,42;4670,36;11132,36;2848,52;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;01. 0-5 måneder;K;4861;520;577;223;129;0;0,43;4587,53;10697,39;2653,77;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;01. 0-5 måneder;M;5074;586;661;241;154;0;0,41;4749,70;11549,07;3035,08;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;02. 6-11 måneder;Alle;10657;362;426;149;68;0;0,41;1398,14;3396,83;638,08;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;02. 6-11 måneder;K;5158;163;187;76;26;0;0,47;1473,44;3160,14;504,07;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;02. 6-11 måneder;M;5499;199;239;73;42;0;0,37;1327,51;3618,84;763,78;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;03. 1 år;Alle;19589;443;524;148;73;0;0,33;755,53;2261,47;372,66;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;03. 1 år;K;9557;187;234;66;32;0;0,35;690,59;1956,68;334,83;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;03. 1 år;M;10032;256;290;82;41;0;0,32;817,38;2551,83;408,69;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;04. 2 år;Alle;19158;172;217;47;13;0;0,27;245,33;897,80;67,86;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;04. 2 år;K;9301;82;101;24;4;0;0,29;258,04;881,63;43,01;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;04. 2 år;M;9857;90;116;23;9;0;0,26;233,34;913,06;91,31;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;05. 3-5 år;Alle;57756;317;406;37;9;0;0,12;64,06;548,86;15,58;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;05. 3-5 år;K;28189;163;226;19;3;0;0,12;67,40;578,24;10,64;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;05. 3-5 år;M;29567;154;180;18;6;0;0,12;60,88;520,85;20,29;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;06. 6-14 år;Alle;184973;469;512;29;5;0;0,06;15,68;253,55;2,70;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;06. 6-14 år;K;90280;217;243;12;3;0;0,06;13,29;240,36;3,32;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;06. 6-14 år;M;94693;252;269;17;2;0;0,07;17,95;266,12;2,11;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;07. 15-44 år;Alle;793850;1750;1916;69;27;1;0,04;8,69;220,44;3,40;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;07. 15-44 år;K;400964;1075;1183;43;14;0;0,04;10,72;268,10;3,49;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;07. 15-44 år;M;392886;675;733;26;13;1;0,04;6,62;171,81;3,31;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;08. 45-64 år;Alle;428044;1964;2211;105;53;2;0,05;24,53;458,83;12,38;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;08. 45-64 år;K;217056;1066;1202;64;32;1;0,06;29,49;491,12;14,74;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;08. 45-64 år;M;210988;898;1009;41;21;1;0,05;19,43;425,62;9,95;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;09. 65-74 år;Alle;158016;1510;1762;83;60;2;0,05;52,53;955,60;37,97;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;09. 65-74 år;K;86161;789;897;47;31;1;0,06;54,55;915,73;35,98;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;09. 65-74 år;M;71855;721;865;36;29;1;0,05;50,10;1003,41;40,36;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;10. 75-84 år;Alle;67124;1208;1400;67;59;10;0,06;99,82;1799,65;87,90;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;10. 75-84 år;K;40079;598;694;41;36;6;0,07;102,30;1492,05;89,82;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;10. 75-84 år;M;27045;610;706;26;23;4;0,04;96,14;2255,50;85,04;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;11. 85+ år;Alle;12377;704;804;48;46;8;0,07;387,82;5687,97;371,66;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;11. 85+ år;K;9081;407;455;31;29;6;0,08;341,37;4481,89;319,35;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;11. 85+ år;M;3296;297;349;17;17;2;0,06;515,78;9010,92;515,78;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;Alle;Alle;1761479;10005;11416;1246;696;23;0,12;70,74;567,99;39,51;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;Alle;K;900687;5267;5999;646;339;14;0,12;71,72;584,78;37,64;
2026-01-06;2025-12-30;RSV;2016/2017;1084;Hovedstaden;Alle;M;860792;4738;5417;600;357;9;0,13;69,70;550,42;41,47;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;01. 0-5 måneder;Alle;7100;165;185;40;30;0;0,24;563,38;2323,94;422,54;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;01. 0-5 måneder;K;3454;67;72;16;11;0;0,24;463,23;1939,78;318,47;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;01. 0-5 måneder;M;3646;98;113;24;19;0;0,24;658,26;2687,88;521,12;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;02. 6-11 måneder;Alle;7855;71;77;12;4;0;0,17;152,77;903,88;50,92;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;02. 6-11 måneder;K;3787;27;30;4;0;0;0,15;105,62;712,97;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;02. 6-11 måneder;M;4068;44;47;8;4;0;0,18;196,66;1081,61;98,33;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;03. 1 år;Alle;14321;121;131;30;13;0;0,25;209,48;844,91;90,78;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;03. 1 år;K;6960;44;47;10;5;0;0,23;143,68;632,18;71,84;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;03. 1 år;M;7361;77;84;20;8;0;0,26;271,70;1046,05;108,68;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;04. 2 år;Alle;13936;46;55;14;6;0;0,30;100,46;330,08;43,05;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;04. 2 år;K;6794;23;28;6;4;0;0,26;88,31;338,53;58,88;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;04. 2 år;M;7142;23;27;8;2;0;0,35;112,01;322,04;28,00;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;05. 3-5 år;Alle;42856;46;69;8;5;0;0,17;18,67;107,34;11,67;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;05. 3-5 år;K;21030;27;41;6;4;0;0,22;28,53;128,39;19,02;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;05. 3-5 år;M;21826;19;28;2;1;0;0,11;9,16;87,05;4,58;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;06. 6-14 år;Alle;145700;34;43;1;0;0;0,03;0,69;23,34;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;06. 6-14 år;K;71301;13;14;0;0;0;0,00;0,00;18,23;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;06. 6-14 år;M;74399;21;29;1;0;0;0,05;1,34;28,23;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;07. 15-44 år;Alle;515419;41;56;1;1;1;0,02;0,19;7,95;0,19;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;07. 15-44 år;K;254049;19;22;1;1;1;0,05;0,39;7,48;0,39;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;07. 15-44 år;M;261370;22;34;0;0;0;0,00;0,00;8,42;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;08. 45-64 år;Alle;332476;156;194;8;7;1;0,05;2,41;46,92;2,11;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;08. 45-64 år;K;166857;66;76;5;4;1;0,08;3,00;39,55;2,40;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;08. 45-64 år;M;165619;90;118;3;3;0;0,03;1,81;54,34;1,81;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;09. 65-74 år;Alle;128970;136;200;10;9;0;0,07;7,75;105,45;6,98;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;09. 65-74 år;K;66895;57;73;4;3;0;0,07;5,98;85,21;4,48;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;09. 65-74 år;M;62075;79;127;6;6;0;0,08;9,67;127,27;9,67;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;10. 75-84 år;Alle;53744;65;76;6;6;0;0,09;11,16;120,94;11,16;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;10. 75-84 år;K;30409;30;34;3;3;0;0,10;9,87;98,66;9,87;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;10. 75-84 år;M;23335;35;42;3;3;0;0,09;12,86;149,99;12,86;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;11. 85+ år;Alle;9565;16;20;0;0;0;0,00;0,00;167,28;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;11. 85+ år;K;6612;5;5;0;0;0;0,00;0,00;75,62;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;11. 85+ år;M;2953;11;15;0;0;0;0,00;0,00;372,50;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;Alle;Alle;1271942;897;1106;130;81;2;0,14;10,22;70,52;6,37;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;Alle;K;638148;378;442;55;35;2;0,15;8,62;59,23;5,48;
2026-01-06;2025-12-30;RSV;2016/2017;1082;Midtjylland;Alle;M;633794;519;664;75;46;0;0,14;11,83;81,89;7,26;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;01. 0-5 måneder;Alle;2902;140;148;67;60;0;0,48;2308,75;4824,26;2067,54;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;01. 0-5 måneder;K;1413;52;54;23;19;0;0,44;1627,74;3680,11;1344,66;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;01. 0-5 måneder;M;1489;88;94;44;41;0;0,50;2955,00;5910,01;2753,53;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;02. 6-11 måneder;Alle;3202;59;69;29;22;0;0,49;905,68;1842,60;687,07;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;02. 6-11 måneder;K;1525;25;30;13;11;0;0,52;852,46;1639,34;721,31;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;02. 6-11 måneder;M;1677;34;39;16;11;0;0,47;954,08;2027,43;655,93;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;03. 1 år;Alle;5954;81;94;39;32;0;0,48;655,02;1360,43;537,45;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;03. 1 år;K;2891;28;32;11;9;0;0,39;380,49;968,52;311,31;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;03. 1 år;M;3063;53;62;28;23;0;0,53;914,14;1730,33;750,90;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;04. 2 år;Alle;5723;15;15;7;5;0;0,47;122,31;262,10;87,37;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;04. 2 år;K;2857;10;10;4;2;0;0,40;140,01;350,02;70,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;04. 2 år;M;2866;5;5;3;3;0;0,60;104,68;174,46;104,68;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;05. 3-5 år;Alle;17599;32;42;3;1;0;0,09;17,05;181,83;5,68;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;05. 3-5 år;K;8572;14;18;0;0;0;0,00;0,00;163,32;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;05. 3-5 år;M;9027;18;24;3;1;0;0,17;33,23;199,40;11,08;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;06. 6-14 år;Alle;60953;19;23;5;4;0;0,26;8,20;31,17;6,56;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;06. 6-14 år;K;29580;9;9;1;1;0;0,11;3,38;30,43;3,38;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;06. 6-14 år;M;31373;10;14;4;3;0;0,40;12,75;31,87;9,56;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;07. 15-44 år;Alle;214466;23;29;2;0;0;0,09;0,93;10,72;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;07. 15-44 år;K;103157;11;15;2;0;0;0,18;1,94;10,66;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;07. 15-44 år;M;111309;12;14;0;0;0;0,00;0,00;10,78;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;08. 45-64 år;Alle;155131;31;36;0;0;0;0,00;0,00;19,98;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;08. 45-64 år;K;77566;11;13;0;0;0;0,00;0,00;14,18;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;08. 45-64 år;M;77565;20;23;0;0;0;0,00;0,00;25,78;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;09. 65-74 år;Alle;63966;17;22;2;0;0;0,12;3,13;26,58;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;09. 65-74 år;K;32890;6;10;0;0;0;0,00;0,00;18,24;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;09. 65-74 år;M;31076;11;12;2;0;0;0,18;6,44;35,40;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;10. 75-84 år;Alle;27454;10;11;0;0;0;0,00;0,00;36,42;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;10. 75-84 år;K;15446;6;7;0;0;0;0,00;0,00;38,85;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;10. 75-84 år;M;12008;4;4;0;0;0;0,00;0,00;33,31;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;11. 85+ år;Alle;4893;1;1;0;0;0;0,00;0,00;20,44;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;11. 85+ år;K;3339;1;1;0;0;0;0,00;0,00;29,95;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;11. 85+ år;M;1554;0;0;0;0;0;0,00;0,00;0,00;0,00;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;Alle;Alle;562243;428;490;154;124;0;0,36;27,39;76,12;22,05;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;Alle;K;279236;173;199;54;42;0;0,31;19,34;61,95;15,04;
2026-01-06;2025-12-30;RSV;2016/2017;1081;Nordjylland;Alle;M;283007;255;291;100;82;0;0,39;35,33;90,10;28,97;
2026-01-06;2025-12-30;RSV;2016/2017;1085;Sjælland;01. 0-5 måneder;Alle;4200;181;210;79;54;0;0,44;1880,95;4309,52;1285,71;
2026-01-06;2025-12-30;RSV;2016/2017;1085;Sjælland;01. 0-5 måneder;K;2006;85;93;37;26;0;0,44;1844,47;4237,29;1296,11;
2026-01-06;2025-12-30;RSV;2016/2017;1085;Sjælland;01. 0-5 måneder;M;2194;96;117;42;28;0;0,44;1914,31;4375,57;1276,21;
